business_status,geometry,icon,icon_background_color,icon_mask_base_uri,name,opening_hours,photos,place_id,plus_code,price_level,rating,reference,scope,types,user_ratings_total,vicinity,permanently_closed,hex_id
OPERATIONAL,"{'location': {'lat': 24.9308799, 'lng': 67.07816629999999}, 'viewport': {'northeast': {'lat': 24.9322525802915, 'lng': 67.0794924302915}, 'southwest': {'lat': 24.9295546197085, 'lng': 67.07679446970849}}}",https://maps.gstatic.com/mapfiles/place_api/icons/v1/png_71/cafe-71.png,#FF9E67,https://maps.gstatic.com/mapfiles/place_api/icons/v2/cafe_pinlet,MASHALLAH Quetta Ishaq Hotel since 1978(TariqAgha),{'open_now': True},"[{'height': 4064, 'html_attributions': ['<a href=""https://maps.google.com/maps/contrib/108865837108763978912"">TariqAgha</a>'], 'photo_reference': 'AUGGfZm2vcdLkx3FZWJqfNgxZWVFxahh05wl3Al6_xaGnL5vghsughmNfzVvbHETktiemSSgyUxigpPCdMuOyaqR1d06sa9upA8Zr0tuV9mlXr2NZxmu0gcmcPb6KectVAJMUVzrHK6_HZUQVXfNzeM_YWtcKiiRYvQ2KD8YC7Q0mfRHHC-O', 'width': 3048}]",ChIJUZzV-r4_sz4RBV-b8PiXfQQ,"{'compound_code': 'W3JH+97 Gulberg Town, Karachi, Pakistan', 'global_code': '7JP9W3JH+97'}",,4.5,ChIJUZzV-r4_sz4RBV-b8PiXfQQ,GOOGLE,"['cafe', 'store', 'food', 'point_of_interest', 'establishment']",31.0,"Plot R, near travel insurance, 534 Masoomeen Road, Block 15 Gulberg Town, Karachi",,8742e442effffff
OPERATIONAL,"{'location': {'lat': 24.9267641, 'lng': 67.07313789999999}, 'viewport': {'northeast': {'lat': 24.9281461302915, 'lng': 67.07445988029151}, 'southwest': {'lat': 24.92544816970849, 'lng': 67.07176191970849}}}",https://maps.gstatic.com/mapfiles/place_api/icons/v1/png_71/cafe-71.png,#FF9E67,https://maps.gstatic.com/mapfiles/place_api/icons/v2/cafe_pinlet,Cafe dastagir,{'open_now': True},"[{'height': 4080, 'html_attributions': ['<a href=""https://maps.google.com/maps/contrib/114678146520349799316"">zulfiqar ali</a>'], 'photo_reference': 'AUGGfZl1iP5PlhVmKKjnu1FReW4aVh2Q2QDJHizUHg0CQOTKaJs-F8XMHDqF-vjG7LzhgX24alP_S1085YCasGSYbcD3ApiRNjUALy3DEaLHqXggppt0fNbeXdN1pdvdTXG1NovJG08TWUQqwLYHptpuG-PcZXMqtC2oVqnTai6lPGudth0', 'width': 3060}]",ChIJdzMs1kg_sz4Rx5F3f6JL7Co,,,5.0,ChIJdzMs1kg_sz4Rx5F3f6JL7Co,GOOGLE,"['cafe', 'store', 'food', 'point_of_interest', 'establishment']",6.0,"W3GF+P72, Federal B Area Block 15 Gulberg Town, Karachi",,8742e442effffff
OPERATIONAL,"{'location': {'lat': 24.9318529, 'lng': 67.0791165}, 'viewport': {'northeast': {'lat': 24.93323928029151, 'lng': 67.0804285802915}, 'southwest': {'lat': 24.9305413197085, 'lng': 67.07773061970849}}}",https://maps.gstatic.com/mapfiles/place_api/icons/v1/png_71/cafe-71.png,#FF9E67,https://maps.gstatic.com/mapfiles/place_api/icons/v2/cafe_pinlet,New Quetta Mashallah Hotel,,,ChIJk87ScgA_sz4RetfAphIc0Sw,,,,ChIJk87ScgA_sz4RetfAphIc0Sw,GOOGLE,"['cafe', 'store', 'food', 'point_of_interest', 'establishment']",,"شاپ نمبر 2 بلاک نمبر 14 نزد رضوان فیملی پارک, Naseerabad Block 14 Gulberg Town, Karachi",,8742e442effffff
OPERATIONAL,"{'location': {'lat': 24.936358, 'lng': 67.0759334}, 'viewport': {'northeast': {'lat': 24.9377510802915, 'lng': 67.0772838302915}, 'southwest': {'lat': 24.9350531197085, 'lng': 67.0745858697085}}}",https://maps.gstatic.com/mapfiles/place_api/icons/v1/png_71/cafe-71.png,#FF9E67,https://maps.gstatic.com/mapfiles/place_api/icons/v2/cafe_pinlet,New Quetta Jan Hotel,{'open_now': True},"[{'height': 4000, 'html_attributions': ['<a href=""https://maps.google.com/maps/contrib/102957441395576796668"">Nazar Husain</a>'], 'photo_reference': 'AUGGfZnOxnLVYdWEuLqZEcMltiz22EliB1U99EeBDJfe47z4D3G_8XBKDKT-VnJNHYOuwCVGM6YuJfZ8vWTjfnxycRRkYlvlJsDFaIZPJgjbvKznC72KiPWtkxPcCMJkFZm9SnDNJkrnoKKnS0XSQtxM1tNv5VbFDYhy7WE_Yimsfj0uqDB3', 'width': 3000}]",ChIJuyQEOvA_sz4RHQa-QOE-Cic,,,5.0,ChIJuyQEOvA_sz4RHQa-QOE-Cic,GOOGLE,"['cafe', 'store', 'food', 'point_of_interest', 'establishment']",1.0,"W3PG+G9P, Federal B Area Naseerabad Block 14 Gulberg Town, Karachi",,8742e442effffff
OPERATIONAL,"{'location': {'lat': 24.9272911, 'lng': 67.0767319}, 'viewport': {'northeast': {'lat': 24.9286400802915, 'lng': 67.0780808802915}, 'southwest': {'lat': 24.92594211970849, 'lng': 67.07538291970849}}}",https://maps.gstatic.com/mapfiles/place_api/icons/v1/png_71/cafe-71.png,#FF9E67,https://maps.gstatic.com/mapfiles/place_api/icons/v2/cafe_pinlet,Waris Tea point,,,ChIJQZ6ooxo_sz4RUN6W57IWk5A,,1.0,4.2,ChIJQZ6ooxo_sz4RUN6W57IWk5A,GOOGLE,"['cafe', 'food', 'point_of_interest', 'establishment']",34.0,"W3GG+WM9, Federal B Area Block 15 Gulberg Town, Karachi",,8742e442effffff
OPERATIONAL,"{'location': {'lat': 24.9367498, 'lng': 67.07523189999999}, 'viewport': {'northeast': {'lat': 24.9380285302915, 'lng': 67.07664138029149}, 'southwest': {'lat': 24.9353305697085, 'lng': 67.07394341970848}}}",https://maps.gstatic.com/mapfiles/place_api/icons/v1/png_71/cafe-71.png,#FF9E67,https://maps.gstatic.com/mapfiles/place_api/icons/v2/cafe_pinlet,Quetta Namkeen Bashir Hotel,,"[{'height': 2560, 'html_attributions': ['<a href=""https://maps.google.com/maps/contrib/106690974152233055582"">Qaiser Siddiqui</a>'], 'photo_reference': 'AUGGfZnmmToRcLI8YV9k1rAjuwg088m2CMrQ7tNx3JXX2r5_lDSXLFCktC--iY8YBYvrEE1VZqwsS-_MMVk5TdawmpX2j0cOg9yWBzhtTq4_-VFSateLzuTbU2rJo3xOJNUUCU_S-1kPsfTJxTdrL-pAyHk6dqMePdVC4ML-CmH5KT5WxoDe', 'width': 1920}]",ChIJy2yrvVw_sz4RT7At1efxT_I,,,3.7,ChIJy2yrvVw_sz4RT7At1efxT_I,GOOGLE,"['cafe', 'food', 'point_of_interest', 'establishment']",3.0,"W3PG+M3X, Shahrah-e-Pakistan, Block 13 Gulberg Town, Karachi",,8742e442effffff
OPERATIONAL,"{'location': {'lat': 24.9364069, 'lng': 67.0767455}, 'viewport': {'northeast': {'lat': 24.9377056302915, 'lng': 67.0780297802915}, 'southwest': {'lat': 24.9350076697085, 'lng': 67.0753318197085}}}",https://maps.gstatic.com/mapfiles/place_api/icons/v1/png_71/cafe-71.png,#FF9E67,https://maps.gstatic.com/mapfiles/place_api/icons/v2/cafe_pinlet,Quetta Didar Hotel,{'open_now': True},"[{'height': 576, 'html_attributions': ['<a href=""https://maps.google.com/maps/contrib/100707541230944858290"">Malak Farooq</a>'], 'photo_reference': 'AUGGfZlxkkXibmdScTGilsKrv-l6NtlnN_bHkmmGdv7-Z8EHLEwSA0WVPse9vXITzCMJRmVajU_bMQgUuULw0D3rBOVF4gx25X-aj60KovR2l8FRx8ZZ_ws8nQwrkeTbnNozq1jl8847AkwXPcfWBUlZeMD_63gttqUl68NtiOJx3S9oZhIy', 'width': 1280}]",ChIJuYccgIc_sz4RtI7Jt6LIm3w,"{'compound_code': 'W3PG+HM Gulberg Town, Karachi, Pakistan', 'global_code': '7JP9W3PG+HM'}",,3.5,ChIJuYccgIc_sz4RtI7Jt6LIm3w,GOOGLE,"['cafe', 'food', 'point_of_interest', 'establishment']",2.0,"Shop No A-38, Nawaz Court, Shahjahan Avenue, Federal B Area Block 16 Gulberg Town, Karachi",,8742e442effffff
OPERATIONAL,"{'location': {'lat': 24.9265927, 'lng': 67.0691501}, 'viewport': {'northeast': {'lat': 24.9279422302915, 'lng': 67.07048938029149}, 'southwest': {'lat': 24.9252442697085, 'lng': 67.06779141970848}}}",https://maps.gstatic.com/mapfiles/place_api/icons/v1/png_71/cafe-71.png,#FF9E67,https://maps.gstatic.com/mapfiles/place_api/icons/v2/cafe_pinlet,Gul Arman Cafe,,,ChIJkbVk30A_sz4R2lnoIvDGvE4,"{'compound_code': 'W3G9+JM Federal B Area Karachi, Pakistan', 'global_code': '7JP9W3G9+JM'}",,,ChIJkbVk30A_sz4R2lnoIvDGvE4,GOOGLE,"['cafe', 'food', 'point_of_interest', 'establishment']",,"Shop No. 03 Block No.7, AL-BASIT TOWER, Plot No.BS-28, near Old Budh Bazaar ground and Faizan Awliya Masjid, Federal B Area, Karachi",,8742e442effffff
OPERATIONAL,"{'location': {'lat': 24.9281485, 'lng': 67.0672295}, 'viewport': {'northeast': {'lat': 24.9294449802915, 'lng': 67.0685132802915}, 'southwest': {'lat': 24.92674701970849, 'lng': 67.06581531970848}}}",https://maps.gstatic.com/mapfiles/place_api/icons/v1/png_71/cafe-71.png,#FF9E67,https://maps.gstatic.com/mapfiles/place_api/icons/v2/cafe_pinlet,Karachi Spinners Cafe,{'open_now': True},"[{'height': 2448, 'html_attributions': ['<a href=""https://maps.google.com/maps/contrib/100392893564905554959"">Chef Faizan Rehmat</a>'], 'photo_reference': 'AUGGfZlDdhPRhuwrrNc-cbbAMfYnJgobXWDqI9QbaVIVT_YZ1BvqwnQ97VFfVUpVAFjlKCFFva7y9fLp4f8YRauPZf8xU6IV5UyKhO6w87knASTfxp-uv2ezdadK-eDTYxPOQQUciCA--KjjCnu4yfkbjjKAOtRTo4yiuDuqcTkWFC4-Prwh', 'width': 3264}]",ChIJgVEN02s_sz4RejxlFKkiYls,,1.0,4.2,ChIJgVEN02s_sz4RejxlFKkiYls,GOOGLE,"['cafe', 'food', 'point_of_interest', 'establishment']",92.0,"W3H8+7V5, Naseerabad Block 14 Gulberg Town, Karachi",,8742e442effffff
OPERATIONAL,"{'location': {'lat': 24.9315081, 'lng': 67.0659612}, 'viewport': {'northeast': {'lat': 24.9328330302915, 'lng': 67.0672792802915}, 'southwest': {'lat': 24.9301350697085, 'lng': 67.0645813197085}}}",https://maps.gstatic.com/mapfiles/place_api/icons/v1/png_71/cafe-71.png,#FF9E67,https://maps.gstatic.com/mapfiles/place_api/icons/v2/cafe_pinlet,Cafe Dus Number,{'open_now': False},"[{'height': 4032, 'html_attributions': ['<a href=""https://maps.google.com/maps/contrib/116006116755606100641"">Furqan Ali</a>'], 'photo_reference': 'AUGGfZmeqaZtG0702kgX7kd1otKdPrMKdjKoF2bO5fAqpgu6FDjUUPdE-SHlpbZAIJ-2O5U_MLgFAioMBB68rxZ7xI63e5XnkD0GJREA1L6JVA8GGqdQZ7phbi1hZILo4XUZcAiIWwF5w3lSxf_qgtw_YIMhA1_XBrmJL9DCy2_zNlou4MJU', 'width': 3024}]",ChIJ98Y_05o_sz4RVxWe2GOQPAY,"{'compound_code': 'W3J8+J9 Gulberg Town, Karachi, Pakistan', 'global_code': '7JP9W3J8+J9'}",,3.8,ChIJ98Y_05o_sz4RVxWe2GOQPAY,GOOGLE,"['cafe', 'food', 'point_of_interest', 'establishment']",5.0,"Ls-25, Federal B Area Block 10 Gulberg Town, Karachi",,8742e442effffff
OPERATIONAL,"{'location': {'lat': 24.92758049999999, 'lng': 67.0674624}, 'viewport': {'northeast': {'lat': 24.9289499302915, 'lng': 67.06883668029151}, 'southwest': {'lat': 24.9262519697085, 'lng': 67.0661387197085}}}",https://maps.gstatic.com/mapfiles/place_api/icons/v1/png_71/restaurant-71.png,#FF9E67,https://maps.gstatic.com/mapfiles/place_api/icons/v2/restaurant_pinlet,Angry Burger Ayesha Manzil,{'open_now': False},"[{'height': 2988, 'html_attributions': ['<a href=""https://maps.google.com/maps/contrib/106593519157402872532"">Mir Ali</a>'], 'photo_reference': 'AUGGfZm9MV0Y628iLhG4W4gf0XqW4tQnOMzgLEVgzvIHjNP3MXqBpgOreIyyfwqcl8-myiI5n3wwe81u4UU_yQCqEHVaHZkiQ2oqNfMHnEt_gUCjZJN8jDlJ9vZtgEA07lUWADqZ8vcd_y2lW6I2f3xC8NDahW18G2Ab41a5fKnYHvdF5wA', 'width': 5312}]",ChIJqciqsPA_sz4RteHzOc8NtPY,"{'compound_code': 'W3H8+2X Gulberg Town, Karachi, Pakistan', 'global_code': '7JP9W3H8+2X'}",,4.2,ChIJqciqsPA_sz4RteHzOc8NtPY,GOOGLE,"['cafe', 'restaurant', 'food', 'point_of_interest', 'establishment']",324.0,"Street 13, Naseerabad Block 14 Gulberg Town, Karachi",,8742e442effffff
OPERATIONAL,"{'location': {'lat': 24.9309467, 'lng': 67.0658624}, 'viewport': {'northeast': {'lat': 24.9323197802915, 'lng': 67.06724323029151}, 'southwest': {'lat': 24.9296218197085, 'lng': 67.0645452697085}}}",https://maps.gstatic.com/mapfiles/place_api/icons/v1/png_71/cafe-71.png,#FF9E67,https://maps.gstatic.com/mapfiles/place_api/icons/v2/cafe_pinlet,Zamin Sheru,,"[{'height': 1080, 'html_attributions': ['<a href=""https://maps.google.com/maps/contrib/117492942971042656129"">Muhammad Junaid Qureshi</a>'], 'photo_reference': 'AUGGfZn2FsjBauSr-39gBhj8OsIKU0tD312PwWjfoJ6mwNjk5B8jFnQ8IK9OeyMLWuidJMSfFPEs9yDrQTt-8a4piHEJ9bdlRF5V5iOA84OYeuYGWlGXH6ihfLMdNzbEOB2_xvL6syuGYOk0uXK1DwnXljFm6HqJLGL7fdrsxCDugZLM3b6m', 'width': 1920}]",ChIJJcGpjqk_sz4Rbjv998Tif94,,,4.0,ChIJJcGpjqk_sz4Rbjv998Tif94,GOOGLE,"['cafe', 'food', 'store', 'point_of_interest', 'establishment']",1.0,"W3J8+C86, Block 10 Gulberg Town, Karachi",,8742e442effffff
