business_status,geometry,icon,icon_background_color,icon_mask_base_uri,name,opening_hours,photos,place_id,plus_code,price_level,rating,reference,scope,types,user_ratings_total,vicinity,hex_id
OPERATIONAL,"{'location': {'lat': 24.8741844, 'lng': 67.0325373}, 'viewport': {'northeast': {'lat': 24.8755742302915, 'lng': 67.03392528029151}, 'southwest': {'lat': 24.8728762697085, 'lng': 67.0312273197085}}}",https://maps.gstatic.com/mapfiles/place_api/icons/v1/png_71/cafe-71.png,#FF9E67,https://maps.gstatic.com/mapfiles/place_api/icons/v2/cafe_pinlet,Cafe Yaari,,,ChIJkVubJaA_sz4RdvjgePRS46w,,,5.0,ChIJkVubJaA_sz4RdvjgePRS46w,GOOGLE,"['cafe', 'food', 'point_of_interest', 'store', 'establishment']",1.0,"V2FM+M2F, Bhurgri Road, Soldier Bazaar Parsi Colony Saddar, Karachi",8742e4433ffffff
OPERATIONAL,"{'location': {'lat': 24.8741956, 'lng': 67.0293267}, 'viewport': {'northeast': {'lat': 24.8755184802915, 'lng': 67.0306958302915}, 'southwest': {'lat': 24.87282051970849, 'lng': 67.02799786970849}}}",https://maps.gstatic.com/mapfiles/place_api/icons/v1/png_71/cafe-71.png,#FF9E67,https://maps.gstatic.com/mapfiles/place_api/icons/v2/cafe_pinlet,Cafe Tanveer,{'open_now': True},,ChIJtxIDMEI-sz4RBdYJFnzKhWQ,,,4.3,ChIJtxIDMEI-sz4RBdYJFnzKhWQ,GOOGLE,"['cafe', 'food', 'point_of_interest', 'establishment']",8.0,"V2FH+MPG, Bahadur Yar Jang Rd, Soldier Bazar, Saddar Town, Karachi, Sindh, Soldier Bazaar",8742e4433ffffff
OPERATIONAL,"{'location': {'lat': 24.874465, 'lng': 67.0322422}, 'viewport': {'northeast': {'lat': 24.8758414302915, 'lng': 67.0336163302915}, 'southwest': {'lat': 24.87314346970849, 'lng': 67.03091836970849}}}",https://maps.gstatic.com/mapfiles/place_api/icons/v1/png_71/cafe-71.png,#FF9E67,https://maps.gstatic.com/mapfiles/place_api/icons/v2/cafe_pinlet,Chai Wala Rickshaw,{'open_now': False},"[{'height': 1280, 'html_attributions': ['<a href=""https://maps.google.com/maps/contrib/106521922096403642753"">Chaye Wala rakshaw</a>'], 'photo_reference': 'AUGGfZkI1al1JSdeShpCUWJjzZIIGM6-j0rlQYfDF5-3BcoHXSWdhGCwl3G836TIgXD-QvmfvuKbKG3IVHBnkkV1skcWI3wk78M-iTqzGIIGXTDCbN_lVwD8bX-KwbO2eQbxAn75YmZuRpuTj06sxgPk51LYQifCxplB_XtxwZalJgPsEfeu', 'width': 678}]",ChIJNSZ-N78_sz4RPg_zntO3NO4,"{'compound_code': 'V2FJ+QV Parsi Colony Saddar, Karachi, Pakistan', 'global_code': '7JP9V2FJ+QV'}",,4.7,ChIJNSZ-N78_sz4RPg_zntO3NO4,GOOGLE,"['cafe', 'food', 'point_of_interest', 'establishment']",14.0,"Bhurgri Road, Parsi Colony Saddar, Karachi",8742e4433ffffff
OPERATIONAL,"{'location': {'lat': 24.8745927, 'lng': 67.0314519}, 'viewport': {'northeast': {'lat': 24.8759267302915, 'lng': 67.0328112302915}, 'southwest': {'lat': 24.8732287697085, 'lng': 67.03011326970848}}}",https://maps.gstatic.com/mapfiles/place_api/icons/v1/png_71/cafe-71.png,#FF9E67,https://maps.gstatic.com/mapfiles/place_api/icons/v2/cafe_pinlet,Ghanchi Samoosa House GSH,{'open_now': True},,ChIJj2_b-7U_sz4RkTJbR7aupd0,,,5.0,ChIJj2_b-7U_sz4RkTJbR7aupd0,GOOGLE,"['cafe', 'food', 'point_of_interest', 'establishment']",1.0,"V2FJ+RHP, Shahnawaz Bhutto Road, Soldier Bazaar Parsi Colony Saddar, Karachi",8742e4433ffffff
OPERATIONAL,"{'location': {'lat': 24.8698129, 'lng': 67.0367167}, 'viewport': {'northeast': {'lat': 24.8711618802915, 'lng': 67.03806568029151}, 'southwest': {'lat': 24.86846391970849, 'lng': 67.0353677197085}}}",https://maps.gstatic.com/mapfiles/place_api/icons/v1/png_71/cafe-71.png,#FF9E67,https://maps.gstatic.com/mapfiles/place_api/icons/v2/cafe_pinlet,Quetta alsadat cafa,,,ChIJWxcECQA_sz4RlR9I4eKC17k,,,,ChIJWxcECQA_sz4RlR9I4eKC17k,GOOGLE,"['cafe', 'food', 'point_of_interest', 'store', 'establishment']",,"V29P+WMG, Nizami Road, Central Jacob Lines, Karachi",8742e4433ffffff
OPERATIONAL,"{'location': {'lat': 24.8747395, 'lng': 67.0296005}, 'viewport': {'northeast': {'lat': 24.8760623302915, 'lng': 67.03096268029151}, 'southwest': {'lat': 24.8733643697085, 'lng': 67.02826471970849}}}",https://maps.gstatic.com/mapfiles/place_api/icons/v1/png_71/cafe-71.png,#FF9E67,https://maps.gstatic.com/mapfiles/place_api/icons/v2/cafe_pinlet,THE ROAD FRIES,{'open_now': True},"[{'height': 720, 'html_attributions': ['<a href=""https://maps.google.com/maps/contrib/112355474807255479222"">THE ROAD FRIES</a>'], 'photo_reference': 'AUGGfZn99cgTMC6hUci1tLCgK5CGvjmnHqLWJa9VGvPbrM13Qbb5Q4zID2ritA9bKBKC-4DaC6MXc_MqESbhrdw_N_e2aTiVNwqT7FWt6aPy0Ujzq2cgCnGVPXe7DJ062WKrlZwPGND3Jtfx_E2UwFIeSog8iBxGwZVFvPRMc16jsbArncI_', 'width': 1280}]",ChIJK-8_GnkVsz4RXHiQbObM80k,"{'compound_code': 'V2FH+VR Soldier Bazaar, Karachi, Pakistan', 'global_code': '7JP9V2FH+VR'}",,4.3,ChIJK-8_GnkVsz4RXHiQbObM80k,GOOGLE,"['cafe', 'food', 'point_of_interest', 'establishment']",10.0,"no.01, The road fries, beside of MFC, Soldier Bazaar Gul e Rana Colony Soldier Bazaar, Karachi",8742e4433ffffff
OPERATIONAL,"{'location': {'lat': 24.8690703, 'lng': 67.03716080000001}, 'viewport': {'northeast': {'lat': 24.8704203302915, 'lng': 67.0385116802915}, 'southwest': {'lat': 24.8677223697085, 'lng': 67.0358137197085}}}",https://maps.gstatic.com/mapfiles/place_api/icons/v1/png_71/cafe-71.png,#FF9E67,https://maps.gstatic.com/mapfiles/place_api/icons/v2/cafe_pinlet,Mulla G Chai,{'open_now': True},"[{'height': 1920, 'html_attributions': ['<a href=""https://maps.google.com/maps/contrib/107532399183406696918"">Abid Yaseen</a>'], 'photo_reference': 'AUGGfZkFH7d1M0PC56_r8YyoB_vVUFgN2JmJC-PfSGnogH5iqKznn8CxGzMTglrCwhe_7yjIEpLc4dKJvGM8ZqiEo2IaFLlm_CG6BoGZvkYRW-BA4AZUNLth-EDaSP3aniMDIjXB25UGGIL-lMlFr43p7v1nnRdHJWU_nrYUT4QQoeIa-sbF', 'width': 1080}]",ChIJGel5Yls_sz4RWTZ8uyhvtYs,"{'compound_code': 'V29P+JV Central Jacob Lines Karachi, Pakistan', 'global_code': '7JP9V29P+JV'}",,4.2,ChIJGel5Yls_sz4RWTZ8uyhvtYs,GOOGLE,"['cafe', 'food', 'point_of_interest', 'establishment']",13.0,"Nizami Road, Central Jacob Lines, Karachi",8742e4433ffffff
OPERATIONAL,"{'location': {'lat': 24.8748938, 'lng': 67.02945989999999}, 'viewport': {'northeast': {'lat': 24.8762073302915, 'lng': 67.0307632302915}, 'southwest': {'lat': 24.8735093697085, 'lng': 67.02806526970849}}}",https://maps.gstatic.com/mapfiles/place_api/icons/v1/png_71/cafe-71.png,#FF9E67,https://maps.gstatic.com/mapfiles/place_api/icons/v2/cafe_pinlet,Jilani hotel,,"[{'height': 3840, 'html_attributions': ['<a href=""https://maps.google.com/maps/contrib/104778033855101652741"">Ali Ather</a>'], 'photo_reference': 'AUGGfZnvlWR5C3HDzVWR_m8Trpdr6KiPxEfja2hZWGNP70XORey35fRZI5xqAUbvAEkSAcCoICpRWI3peUMmqygCD0K2MDc-wZiqH34XKlhsaQCbqQE6v_ajBk6-txl7FlqLJrWJ-OaY9Kevbh1zT5NYYcm7WKtAzZZ06hiM0UVjFiM-MO0_', 'width': 2160}]",ChIJPR-9zOw_sz4RjB6Dn4cHi78,,,3.7,ChIJPR-9zOw_sz4RjB6Dn4cHi78,GOOGLE,"['cafe', 'food', 'point_of_interest', 'establishment']",3.0,"V2FH+XQ4, Gul e Rana Colony Soldier Bazaar, Karachi",8742e4433ffffff
OPERATIONAL,"{'location': {'lat': 24.8641675, 'lng': 67.0337239}, 'viewport': {'northeast': {'lat': 24.8654689802915, 'lng': 67.03509938029151}, 'southwest': {'lat': 24.8627710197085, 'lng': 67.03240141970849}}}",https://maps.gstatic.com/mapfiles/place_api/icons/v1/png_71/cafe-71.png,#FF9E67,https://maps.gstatic.com/mapfiles/place_api/icons/v2/cafe_pinlet,Sultan Tea Store۔ سلطان چائے کا اسٹال,,,ChIJfZggnW8-sz4RSD0GoWRGoII,"{'compound_code': 'V27M+MF Central Jacob Lines Karachi, Pakistan', 'global_code': '7JP9V27M+MF'}",,4.0,ChIJfZggnW8-sz4RSD0GoWRGoII,GOOGLE,"['cafe', 'food', 'point_of_interest', 'establishment']",2.0,Pakistan,8742e4433ffffff
OPERATIONAL,"{'location': {'lat': 24.8635954, 'lng': 67.0305446}, 'viewport': {'northeast': {'lat': 24.8649998302915, 'lng': 67.0318416802915}, 'southwest': {'lat': 24.8623018697085, 'lng': 67.0291437197085}}}",https://maps.gstatic.com/mapfiles/place_api/icons/v1/png_71/cafe-71.png,#FF9E67,https://maps.gstatic.com/mapfiles/place_api/icons/v2/cafe_pinlet,Cafe Darbar,{'open_now': True},"[{'height': 3072, 'html_attributions': ['<a href=""https://maps.google.com/maps/contrib/104658342953695471121"">Talha Hassan Khan</a>'], 'photo_reference': 'AUGGfZl62Aeg1Rf5steqJ_Uki8kL_-vpJQYvmlKLBunDLNJJjHGzfeLA1m5RMSVsWWY5NXyf4uw-wbmi9Mfhw1vzkGeKkKSnyXL8OBpyQ6LX0z_uf2Cz5sLicyEEPBLixPrhDtgvHWOJ1pDoBx-NyblteLlPZ-sKsUTQOnI-XGV2Y8LPlxgF', 'width': 3072}]",ChIJK3oxl5Q_sz4R7BJDAYyBWSM,"{'compound_code': 'V27J+C6 Empress Market Karachi, Pakistan', 'global_code': '7JP9V27J+C6'}",,4.0,ChIJK3oxl5Q_sz4R7BJDAYyBWSM,GOOGLE,"['cafe', 'food', 'point_of_interest', 'establishment']",6.0,"Raninbow center, Empress Market, Karachi",8742e4433ffffff
OPERATIONAL,"{'location': {'lat': 24.8754664, 'lng': 67.0318392}, 'viewport': {'northeast': {'lat': 24.8768442802915, 'lng': 67.0331666802915}, 'southwest': {'lat': 24.8741463197085, 'lng': 67.0304687197085}}}",https://maps.gstatic.com/mapfiles/place_api/icons/v1/png_71/cafe-71.png,#FF9E67,https://maps.gstatic.com/mapfiles/place_api/icons/v2/cafe_pinlet,Bangali Cafe,{'open_now': False},"[{'height': 3000, 'html_attributions': ['<a href=""https://maps.google.com/maps/contrib/110107374023219587485"">Kashan Nawaz</a>'], 'photo_reference': 'AUGGfZkLCidiztwdpdR_8Ho32s6C4twpO0zW8lCaJtwPsWfp8MbHpoRnNL4gAEnq7nzySMjXxWZsCb8gIiwtcJOv0ebAHTAb7ZuMjDTaMJqQaU36V653_wD4Q4EsEjvGhhakZD5ruGxQDVLy7HJJyRGnHvVvvsNHPuFXvA98-otoQrmyyO6u', 'width': 4000}]",ChIJkcdQE_o_sz4RVuQAfvAHZTE,,,4.7,ChIJkcdQE_o_sz4RVuQAfvAHZTE,GOOGLE,"['cafe', 'food', 'point_of_interest', 'establishment']",6.0,"V2GJ+5PP, Mukhi Chaitram Road, Soldier Bazaar Garden East, Karachi",8742e4433ffffff
OPERATIONAL,"{'location': {'lat': 24.86677599999999, 'lng': 67.0242791}, 'viewport': {'northeast': {'lat': 24.8680863802915, 'lng': 67.0255523802915}, 'southwest': {'lat': 24.86538841970849, 'lng': 67.0228544197085}}}",https://maps.gstatic.com/mapfiles/place_api/icons/v1/png_71/cafe-71.png,#FF9E67,https://maps.gstatic.com/mapfiles/place_api/icons/v2/cafe_pinlet,Cafe Mubarak,{'open_now': True},"[{'height': 2448, 'html_attributions': ['<a href=""https://maps.google.com/maps/contrib/116137440984249369773"">Yahya Shah</a>'], 'photo_reference': 'AUGGfZnu5x6Ij-gzNNfrdW17aR0Yj2S-QI7cdVCwG1xaEpL5e1Qd2yL897tL2WMjDzuq3_aStBET1tLKpO_nB8KW7RPQ7GxQ-Apf3h3k_1LOHFJ_1mnyqYuADJYExYDhgVzc71R-UehXLNUtJJcHrZ7i1RALpywe-XgG_r0v7ELMkRnpMkkg', 'width': 3264}]",ChIJuXw-ams-sz4RKGhCkOliVBI,,,4.2,ChIJuXw-ams-sz4RKGhCkOliVBI,GOOGLE,"['cafe', 'food', 'point_of_interest', 'establishment']",271.0,"V28F+PP6, Garden Road, Saddar, Karachi",8742e4433ffffff
OPERATIONAL,"{'location': {'lat': 24.8632519, 'lng': 67.027971}, 'viewport': {'northeast': {'lat': 24.8646301302915, 'lng': 67.02938633029152}, 'southwest': {'lat': 24.8619321697085, 'lng': 67.02668836970851}}}",https://maps.gstatic.com/mapfiles/place_api/icons/v1/png_71/cafe-71.png,#FF9E67,https://maps.gstatic.com/mapfiles/place_api/icons/v2/cafe_pinlet,Quetta Pehlwan Golden Chai,{'open_now': True},"[{'height': 1440, 'html_attributions': ['<a href=""https://maps.google.com/maps/contrib/112245365642371714821"">Hassan Azezee</a>'], 'photo_reference': 'AUGGfZmZuvwqK1sG6s9fTgVI6QxNUx0nBkUZbj_le2qlSis1YN1SRUSEtGwH0pFLpZf6BpaATfSTornLMm6byQ6xwtz30tZOiDKrUr8NrcJ4m8n5VamDZpjYLQdkDvjTIt1JX-6wrouhr0ZS7YyXt1LNm2lXm95OsxER2OzjFQ6UlzwWrVXs', 'width': 1440}]",ChIJk4pc9e0_sz4Rt3_-Oqay8eY,,,4.8,ChIJk4pc9e0_sz4Rt3_-Oqay8eY,GOOGLE,"['cafe', 'store', 'food', 'point_of_interest', 'establishment']",4.0,"V27H+65J, near Empress Market, Doctor Daud Pota Road, Saddar, Karachi",8742e4433ffffff
OPERATIONAL,"{'location': {'lat': 24.8624595, 'lng': 67.0337894}, 'viewport': {'northeast': {'lat': 24.8637621802915, 'lng': 67.0351562802915}, 'southwest': {'lat': 24.8610642197085, 'lng': 67.0324583197085}}}",https://maps.gstatic.com/mapfiles/place_api/icons/v1/png_71/cafe-71.png,#FF9E67,https://maps.gstatic.com/mapfiles/place_api/icons/v2/cafe_pinlet,Joseph's Canteen,{'open_now': False},,ChIJYRDMwoc_sz4RJiAQQzi2m-U,,,4.3,ChIJYRDMwoc_sz4RJiAQQzi2m-U,GOOGLE,"['cafe', 'food', 'point_of_interest', 'establishment']",3.0,"V26M+XGM, Abbasi Shaheed Road, Saddar, Karachi",8742e4433ffffff
