business_status,geometry,icon,icon_background_color,icon_mask_base_uri,name,opening_hours,photos,place_id,plus_code,price_level,rating,reference,scope,types,user_ratings_total,vicinity,permanently_closed,hex_id
OPERATIONAL,"{'location': {'lat': 24.7971471, 'lng': 67.0441546}, 'viewport': {'northeast': {'lat': 24.79846463029151, 'lng': 67.0455461302915}, 'southwest': {'lat': 24.7957666697085, 'lng': 67.04284816970849}}}",https://maps.gstatic.com/mapfiles/place_api/icons/v1/png_71/cafe-71.png,#FF9E67,https://maps.gstatic.com/mapfiles/place_api/icons/v2/cafe_pinlet,Dandees Pan Shop,{'open_now': True},"[{'height': 3024, 'html_attributions': ['<a href=""https://maps.google.com/maps/contrib/112507729422169518472"">Hassan Akhtar</a>'], 'photo_reference': 'AUGGfZm8jRwotTsVoLrPoOAf2iE6uP1ZcodPNXnXmeknfkv5Kea0jAALpeAwrhBkHgrkdUaMXDYtE2fGObzfWyEXoB2bOT9aaOW3Dalz7Y15zyn8zGS5x7tM4GeMfJOBCOaifKe4hZaxmcM7Z83h0mf82uvDsTZbsFfAUP7mv5KEGerVUsV2', 'width': 4032}]",ChIJuwILxAI9sz4RirGNQiaNxyQ,,,4.2,ChIJuwILxAI9sz4RirGNQiaNxyQ,GOOGLE,"['cafe', 'food', 'point_of_interest', 'establishment']",6.0,"Q2WV+VM2, Badar Commercial Street 10, Badar Commercial Area Defence V Defence Housing Authority, Karachi",,8642e44a7ffffff
OPERATIONAL,"{'location': {'lat': 24.8019053, 'lng': 67.0295278}, 'viewport': {'northeast': {'lat': 24.8031880802915, 'lng': 67.0308151302915}, 'southwest': {'lat': 24.8004901197085, 'lng': 67.0281171697085}}}",https://maps.gstatic.com/mapfiles/place_api/icons/v1/png_71/cafe-71.png,#FF9E67,https://maps.gstatic.com/mapfiles/place_api/icons/v2/cafe_pinlet,Fibbi Cafe - Dolmen Mall Clifton,{'open_now': True},"[{'height': 4624, 'html_attributions': ['<a href=""https://maps.google.com/maps/contrib/107873992330427134114"">Akram Posh</a>'], 'photo_reference': 'AUGGfZkdiAq6otJwkOOmIVB53fDLsChkpU2RSMmMFE_ZOnMHzBgC-SLdU5zuPR4A-FbMyya68iUTbmefoIIJg0Elv_MTcO8tqy9QKkllYNJ2BlaPpySPrlbQD1ROfqAIo9oP7giiLYkSE5Va0fbBhFZhbPSQzeda4qsOcqreliTB9Mx_UirR', 'width': 3472}]",ChIJN4xxvwk9sz4RGpYus9Ka9JE,,,3.3,ChIJN4xxvwk9sz4RGpYus9Ka9JE,GOOGLE,"['cafe', 'food', 'point_of_interest', 'establishment']",12.0,"R22H+QR6, Block 4 Clifton, Karachi",,8642e44a7ffffff
OPERATIONAL,"{'location': {'lat': 24.8011469, 'lng': 67.0379085}, 'viewport': {'northeast': {'lat': 24.8025029802915, 'lng': 67.03924818029151}, 'southwest': {'lat': 24.7998050197085, 'lng': 67.03655021970849}}}",https://maps.gstatic.com/mapfiles/place_api/icons/v1/png_71/cafe-71.png,#FF9E67,https://maps.gstatic.com/mapfiles/place_api/icons/v2/cafe_pinlet,Fahad Cafe,{'open_now': True},,ChIJv0d_hgY9sz4R_TePfbAdOds,,,5.0,ChIJv0d_hgY9sz4R_TePfbAdOds,GOOGLE,"['cafe', 'food', 'point_of_interest', 'establishment']",1.0,"R22Q+F53, Saba Commercial Area Saba Commercial Area Defence V Defence Housing Authority, Karachi",,8642e44a7ffffff
OPERATIONAL,"{'location': {'lat': 24.8021875, 'lng': 67.0300625}, 'viewport': {'northeast': {'lat': 24.8038310802915, 'lng': 67.0314318302915}, 'southwest': {'lat': 24.8011331197085, 'lng': 67.02873386970849}}}",https://maps.gstatic.com/mapfiles/place_api/icons/v1/png_71/cafe-71.png,#FF9E67,https://maps.gstatic.com/mapfiles/place_api/icons/v2/cafe_pinlet,Khaadi Cafe,{'open_now': True},"[{'height': 4032, 'html_attributions': ['<a href=""https://maps.google.com/maps/contrib/103461090590957541305"">Tahira Ahmed</a>'], 'photo_reference': 'AUGGfZkp1jz_9Ezbba6oxBPynAABSqEG63fTx7SnCdCnPwPfyintjvSqB0SI7IXnUixkHuKTFr9MV-vl8NXiYLvbigV6lb662fdXTlotmT0K3lJMc0XpknpE_P9zmmQXDzGOktwRhvwkb5rCt3QgTinsJhxCNXzQx0mUuVTaJ7QkT32Az_lb', 'width': 3024}]",ChIJH0XBmUI9sz4RgKqRYOSszSg,,,4.3,ChIJH0XBmUI9sz4RgKqRYOSszSg,GOOGLE,"['cafe', 'food', 'point_of_interest', 'establishment']",16.0,"R22J+V2F, Dolmen Mall،, Karachi",,8642e44a7ffffff
OPERATIONAL,"{'location': {'lat': 24.8015464, 'lng': 67.03685349999999}, 'viewport': {'northeast': {'lat': 24.8029345302915, 'lng': 67.0381571802915}, 'southwest': {'lat': 24.8002365697085, 'lng': 67.03545921970849}}}",https://maps.gstatic.com/mapfiles/place_api/icons/v1/png_71/cafe-71.png,#FF9E67,https://maps.gstatic.com/mapfiles/place_api/icons/v2/cafe_pinlet,Cafe Clifton,{'open_now': True},"[{'height': 768, 'html_attributions': ['<a href=""https://maps.google.com/maps/contrib/102606575108040322305"">Cafe Clifton</a>'], 'photo_reference': 'AUGGfZnrR3g_ID1WsOdmJK6dKsKKZE3-YWrNrQf54WQxQdJrgPx7ImfnyH4BDzlv6Pru-PTZ1eFxUoX0yePojmCm7VPJfydvRY8K-tUfnzuQ6tUIgcLRNARtmKjEcObRSGuJBESq9QyI-XaGiE_uqnto-9DUggDTZhugHnnDdcBfIc03CYr4', 'width': 1024}]",ChIJq_x1ZgY9sz4R2W0MI4B6TzQ,"{'compound_code': 'R22P+JP Defence Housing Authority, Karachi, Pakistan', 'global_code': '7JP9R22P+JP'}",1.0,4.1,ChIJq_x1ZgY9sz4R2W0MI4B6TzQ,GOOGLE,"['cafe', 'food', 'point_of_interest', 'establishment']",5212.0,"Khayaban-e-Shamsheer, Karachi",,8642e44a7ffffff
OPERATIONAL,"{'location': {'lat': 24.7965903, 'lng': 67.045383}, 'viewport': {'northeast': {'lat': 24.7979322802915, 'lng': 67.04674128029151}, 'southwest': {'lat': 24.7952343197085, 'lng': 67.0440433197085}}}",https://maps.gstatic.com/mapfiles/place_api/icons/v1/png_71/cafe-71.png,#FF9E67,https://maps.gstatic.com/mapfiles/place_api/icons/v2/cafe_pinlet,Cafe Agha Jeeez,,"[{'height': 1599, 'html_attributions': ['<a href=""https://maps.google.com/maps/contrib/116396266222783882970"">Cafe agha Jeeez</a>'], 'photo_reference': 'AUGGfZlbQV8AtzDdoX0-4nv9Xn7TiOv95dGFODCScw017YV4TRladdp8z2valM0Z_MS4PUNCv9yTIWnUkaWMxCcgDoCmS-6_qD3tbNOOzuEEgFwzDabQkT6HbWuGa7o4bZnlXoPQhfMXzGQp51_UeI1_jPGp6hrcg1oPP4e4mDeoENrD6RrN', 'width': 720}]",ChIJz64RfhY9sz4RXpVBXt-d4K4,"{'compound_code': 'Q2WW+J5 Defence Housing Authority, Karachi, Pakistan', 'global_code': '7JP9Q2WW+J5'}",,,ChIJz64RfhY9sz4RXpVBXt-d4K4,GOOGLE,"['cafe', 'food', 'point_of_interest', 'establishment']",,"Plot 56-C, Khayaban-E-Badar, 12th Commercial Street, Badar Commercial Area Defence V Defence Housing Authority, Karachi",,8642e44a7ffffff
CLOSED_TEMPORARILY,"{'location': {'lat': 24.7963585, 'lng': 67.0456003}, 'viewport': {'northeast': {'lat': 24.7977013802915, 'lng': 67.0469576802915}, 'southwest': {'lat': 24.7950034197085, 'lng': 67.04425971970849}}}",https://maps.gstatic.com/mapfiles/place_api/icons/v1/png_71/cafe-71.png,#FF9E67,https://maps.gstatic.com/mapfiles/place_api/icons/v2/cafe_pinlet,Caffeine & Co.,,"[{'height': 1000, 'html_attributions': ['<a href=""https://maps.google.com/maps/contrib/116021139964754523895"">Caffeine &amp; Co.</a>'], 'photo_reference': 'AUGGfZnQz3o7ozfEeqtTHmkyt6I6S0aSst3wIgdRcWDoH-iNp6kj-oKhQNwfhyOutsuVoKywIdMZ0oBhKbSAVbef-qnZPH9A8ipk42aQ5jaH8ZWsaitmxzkyyxYQKMvPhhIfFhobdWYinQGZcbQSL2ys6j0KjpDkDlcaEqjYQp0GDbxuuq4M', 'width': 1000}]",ChIJGbECH7k9sz4RzbveIi4-Q08,"{'compound_code': 'Q2WW+G6 Defence Housing Authority, Karachi, Pakistan', 'global_code': '7JP9Q2WW+G6'}",,4.9,ChIJGbECH7k9sz4RzbveIi4-Q08,GOOGLE,"['cafe', 'food', 'store', 'point_of_interest', 'establishment']",14.0,"Shop 2, off Saba Avenue, 55-C Khayaban-e-Badar, Karachi",True,8642e44a7ffffff
OPERATIONAL,"{'location': {'lat': 24.8023113, 'lng': 67.0300103}, 'viewport': {'northeast': {'lat': 24.8038930302915, 'lng': 67.0314026802915}, 'southwest': {'lat': 24.8011950697085, 'lng': 67.02870471970849}}}",https://maps.gstatic.com/mapfiles/place_api/icons/v1/png_71/cafe-71.png,#FF9E67,https://maps.gstatic.com/mapfiles/place_api/icons/v2/cafe_pinlet,Esquires coffee,{'open_now': True},"[{'height': 3456, 'html_attributions': ['<a href=""https://maps.google.com/maps/contrib/117850444652492563234"">Violet Xtorm GT</a>'], 'photo_reference': 'AUGGfZlJJ3EsqTi0Q4E-kJUflj4pTVUlNVwAkSYHcicEfV42a5_dUImd2rPBPr_d0o3aukqyONsAzXaR57GfZ8f_KSqX4I_5SQoXbzCpfCYNkPZPdd-XmWHLz3Yf-_E_CLMQiutL9eGc_ogjADnM93gl0vuV4VomrwhkDOeix06PcK4C77_d', 'width': 4608}]",ChIJod6jQZc9sz4Rq4MaEyQjad0,,,4.0,ChIJod6jQZc9sz4Rq4MaEyQjad0,GOOGLE,"['cafe', 'food', 'store', 'point_of_interest', 'establishment']",99.0,"R22J+W2C, Second Floor, Dolmen Mall, Block 4 Clifton, Karachi",,8642e44a7ffffff
OPERATIONAL,"{'location': {'lat': 24.7975681, 'lng': 67.0445533}, 'viewport': {'northeast': {'lat': 24.7988889802915, 'lng': 67.0459397802915}, 'southwest': {'lat': 24.7961910197085, 'lng': 67.0432418197085}}}",https://maps.gstatic.com/mapfiles/place_api/icons/v1/png_71/cafe-71.png,#FF9E67,https://maps.gstatic.com/mapfiles/place_api/icons/v2/cafe_pinlet,Zaiqa Chai,{'open_now': False},"[{'height': 3024, 'html_attributions': ['<a href=""https://maps.google.com/maps/contrib/117514635961190196156"">Shujaat Butt</a>'], 'photo_reference': 'AUGGfZnTijuKY005pZa3WXTHJDqF67hyIGqSnZO8HPaEQPCuJ0VKHCNGxBucs1pbxe-2kuyOHzCBIGcftQByLgrT5to3QjCKxdnLEHGOV-1C04Jzsme0o--30GqSAdgwoQihTYRjWftEPyvy0E5SLgqgivmRtSLJ42BHa0My1KPQPDRT89PO', 'width': 4032}]",ChIJ_RQj6gI9sz4RUMFycicRct4,,1.0,4.2,ChIJ_RQj6gI9sz4RUMFycicRct4,GOOGLE,"['cafe', 'food', 'point_of_interest', 'establishment']",507.0,"Q2XV+2RF, Badar Commercial Area Defence V Defence Housing Authority, Karachi",,8642e44a7ffffff
OPERATIONAL,"{'location': {'lat': 24.7975654, 'lng': 67.0445568}, 'viewport': {'northeast': {'lat': 24.7988876302915, 'lng': 67.0459414802915}, 'southwest': {'lat': 24.79618966970849, 'lng': 67.04324351970848}}}",https://maps.gstatic.com/mapfiles/place_api/icons/v1/png_71/cafe-71.png,#FF9E67,https://maps.gstatic.com/mapfiles/place_api/icons/v2/cafe_pinlet,Desi Chatkharay,{'open_now': True},"[{'height': 2128, 'html_attributions': ['<a href=""https://maps.google.com/maps/contrib/103329495911610845350"">Desi Chatkharay</a>'], 'photo_reference': 'AUGGfZnBNNiKFO5nb68D3exLQb11yHKAS3kQgBqCynGGVS9jTyF4Ut9k4GXyw65yE2TXEKvfL6N6ZLopg1wkYnL2pgbLi3I4RqIwBB15HCC3CSggvIAZdPMnu9ZAhwFdevY7cY_pGE3wBi51133zcT8fVQzxZEKXzWUSuBg1VOIMud6kT1g', 'width': 4608}]",ChIJg3tg6nk9sz4R_JrKVE7ADf4,"{'compound_code': 'Q2XV+2R Defence Housing Authority, Karachi, Pakistan', 'global_code': '7JP9Q2XV+2R'}",,4.7,ChIJg3tg6nk9sz4R_JrKVE7ADf4,GOOGLE,"['cafe', 'restaurant', 'food', 'point_of_interest', 'establishment']",12.0,"Badar commercial Area Street No.10, ext, DHA Phase 5 Defence Housing Authority, Karachi",,8642e44a7ffffff
OPERATIONAL,"{'location': {'lat': 24.7964612, 'lng': 67.045701}, 'viewport': {'northeast': {'lat': 24.7978085802915, 'lng': 67.04705218029152}, 'southwest': {'lat': 24.7951106197085, 'lng': 67.04435421970851}}}",https://maps.gstatic.com/mapfiles/place_api/icons/v1/png_71/cafe-71.png,#FF9E67,https://maps.gstatic.com/mapfiles/place_api/icons/v2/cafe_pinlet,Kremsi,{'open_now': True},"[{'height': 4612, 'html_attributions': ['<a href=""https://maps.google.com/maps/contrib/116400480564927953154"">Ismail javeed</a>'], 'photo_reference': 'AUGGfZmIRJie_EidPvvJ8I7AcoWdkKhsNYNfTXjU4k6Bpop2_R_vXmKzfulst_tBnjaaW6TbmOgDPpJaR9ZvAPovZxDKZvUgnULrtH4qBb3XDVp1cpkc57fGzuPza-jTv5YKU3atuCOT4MG7Sef5D1B2eN4WooSgehN8HnhNIujuKpdm4Ck', 'width': 3468}]",ChIJt8FQiqQ9sz4RdmMCOo2sgfU,"{'compound_code': 'Q2WW+H7 Defence Housing Authority, Karachi, Pakistan', 'global_code': '7JP9Q2WW+H7'}",,4.6,ChIJt8FQiqQ9sz4RdmMCOo2sgfU,GOOGLE,"['cafe', 'food', 'store', 'point_of_interest', 'establishment']",106.0,"Shop no-2, Building on Plot 53-C, main Khayaban-e-Badr, Phase 5 dha Khayabane, badr, Karachi",,8642e44a7ffffff
