business_status,geometry,icon,icon_background_color,icon_mask_base_uri,name,opening_hours,photos,place_id,plus_code,price_level,rating,reference,scope,types,user_ratings_total,vicinity,permanently_closed,hex_id
OPERATIONAL,"{'location': {'lat': 24.8730954, 'lng': 67.0159936}, 'viewport': {'northeast': {'lat': 24.8744557802915, 'lng': 67.01732928029149}, 'southwest': {'lat': 24.8717578197085, 'lng': 67.01463131970849}}}",https://maps.gstatic.com/mapfiles/place_api/icons/v1/png_71/cafe-71.png,#FF9E67,https://maps.gstatic.com/mapfiles/place_api/icons/v2/cafe_pinlet,makkah quetta hotel,{'open_now': True},"[{'height': 1920, 'html_attributions': ['<a href=""https://maps.google.com/maps/contrib/103833026020223650194"">uzair buksh</a>'], 'photo_reference': 'AUGGfZnNlhVcdvF9j7LDXhUmNqHdl0Vt1r5nlDizsChfubJXHOiLi8HjtpuQSbEekb4LVG7anqQlAHpsYwuB297yv_wdUBC0vb9Mx9KfKF2wp-fFKCtFnyYy2AXjGIJwRd5ceta3YL8VcFiZzrqN6AvWR7YO2Ar9A564S5bE1jBLSxtGYbO6', 'width': 1080}]",ChIJfWiA0b4_sz4RsoDVxTFO23c,,,,ChIJfWiA0b4_sz4RsoDVxTFO23c,GOOGLE,"['cafe', 'food', 'point_of_interest', 'establishment']",,"V2F8+69Q, Garden West Area, Karachi",,8642e4437ffffff
OPERATIONAL,"{'location': {'lat': 24.8727933, 'lng': 67.002399}, 'viewport': {'northeast': {'lat': 24.87413098029151, 'lng': 67.0037823302915}, 'southwest': {'lat': 24.8714330197085, 'lng': 67.0010843697085}}}",https://maps.gstatic.com/mapfiles/place_api/icons/v1/png_71/cafe-71.png,#FF9E67,https://maps.gstatic.com/mapfiles/place_api/icons/v2/cafe_pinlet,Chaye Dhaba چائے ڈھابا,,,ChIJF3qP0uc_sz4RU6aZjIoLyoM,,,5.0,ChIJF3qP0uc_sz4RU6aZjIoLyoM,GOOGLE,"['cafe', 'food', 'point_of_interest', 'establishment']",1.0,"V2F2+4XJ, New Kumbhar Wara Road, Brohi Mohalla, Karachi",,8642e4437ffffff
OPERATIONAL,"{'location': {'lat': 24.87105159999999, 'lng': 67.00548580000002}, 'viewport': {'northeast': {'lat': 24.8723908302915, 'lng': 67.0068018302915}, 'southwest': {'lat': 24.86969286970849, 'lng': 67.00410386970849}}}",https://maps.gstatic.com/mapfiles/place_api/icons/v1/png_71/cafe-71.png,#FF9E67,https://maps.gstatic.com/mapfiles/place_api/icons/v2/cafe_pinlet,Lucky Star Hotel,,,ChIJj3SzEWE_sz4R-uVkPDs5mcw,,,,ChIJj3SzEWE_sz4R-uVkPDs5mcw,GOOGLE,"['cafe', 'food', 'point_of_interest', 'store', 'establishment']",,"V2C4+C5H, Gabol Road, Kalakot Hamara Lyari, Karachi",,8642e4437ffffff
OPERATIONAL,"{'location': {'lat': 24.87364990000001, 'lng': 67.00099159999999}, 'viewport': {'northeast': {'lat': 24.8750328802915, 'lng': 67.0023342302915}, 'southwest': {'lat': 24.8723349197085, 'lng': 66.99963626970849}}}",https://maps.gstatic.com/mapfiles/place_api/icons/v1/png_71/cafe-71.png,#FF9E67,https://maps.gstatic.com/mapfiles/place_api/icons/v2/cafe_pinlet,Hyderi Tea Hotel,,,ChIJR1lhJDA_sz4R9wKvAvGS_iw,,,5.0,ChIJR1lhJDA_sz4R9wKvAvGS_iw,GOOGLE,"['cafe', 'food', 'point_of_interest', 'store', 'establishment']",1.0,"Mohammad Usman, Brohi Road, Kumhar Wara Singo Lane, Karachi",,8642e4437ffffff
OPERATIONAL,"{'location': {'lat': 24.870224, 'lng': 67.00599799999999}, 'viewport': {'northeast': {'lat': 24.8716047802915, 'lng': 67.0073386302915}, 'southwest': {'lat': 24.8689068197085, 'lng': 67.0046406697085}}}",https://maps.gstatic.com/mapfiles/place_api/icons/v1/png_71/cafe-71.png,#FF9E67,https://maps.gstatic.com/mapfiles/place_api/icons/v2/cafe_pinlet,Tension Pan House,{'open_now': False},"[{'height': 4032, 'html_attributions': ['<a href=""https://maps.google.com/maps/contrib/104647621566888897440"">Faraz Albalouahi</a>'], 'photo_reference': 'AUGGfZllKzE9Y9Ey6UO637dq23AMUxQGgpsDNCENxFp8q1lnd8-6cokgKxdBOkN2UysiptKc4t08ZrSaDIyQbxI_7OMGbi8Eb-Hjg97c9_nsZQWm1b7oQ0RWXUZAwaUK2pnFxsB9eeeH_lq0rsT2BxtkSDQvKw4QUchgxcbYXq1i2gETgqgS', 'width': 3024}]",ChIJ_8eaMTg_sz4Rv69lu36mge0,,,2.6,ChIJ_8eaMTg_sz4Rv69lu36mge0,GOOGLE,"['cafe', 'food', 'point_of_interest', 'establishment']",5.0,"V2C4+39Q, Faqir M. Dura Khan Road, Kalan Kot, Karachi",,8642e4437ffffff
OPERATIONAL,"{'location': {'lat': 24.8725397, 'lng': 67.0176386}, 'viewport': {'northeast': {'lat': 24.8739062802915, 'lng': 67.0190057302915}, 'southwest': {'lat': 24.8712083197085, 'lng': 67.01630776970849}}}",https://maps.gstatic.com/mapfiles/place_api/icons/v1/png_71/cafe-71.png,#FF9E67,https://maps.gstatic.com/mapfiles/place_api/icons/v2/cafe_pinlet,Cafe agha jan,{'open_now': True},"[{'height': 4160, 'html_attributions': ['<a href=""https://maps.google.com/maps/contrib/115541649746637779242"">Naseer boss</a>'], 'photo_reference': 'AUGGfZmqVQ2x7EyMPwlwEeqe3E7NgldMnxhJcs4CIFELfH6LvdbYtX3GoGm259qEHb7Sov_m8mBIQNGkgV9-c70pWfB132XMnEq6lVQj1HyuEcePC1vBemj9zBS5vO_yTbCbjY9ZqVuXJimiS8upLkBq_YAGx5XSdnabVDs1K0L43DCR0fDT', 'width': 3120}]",ChIJ7SGQAao_sz4RikXUfOc91Hs,,,5.0,ChIJ7SGQAao_sz4RikXUfOc91Hs,GOOGLE,"['cafe', 'food', 'point_of_interest', 'establishment']",5.0,"V2F9+236, Badshah Road, Garden West Area, Karachi",,8642e4437ffffff
OPERATIONAL,"{'location': {'lat': 24.8721552, 'lng': 67.0172255}, 'viewport': {'northeast': {'lat': 24.8734703802915, 'lng': 67.01861463029151}, 'southwest': {'lat': 24.8707724197085, 'lng': 67.0159166697085}}}",https://maps.gstatic.com/mapfiles/place_api/icons/v1/png_71/cafe-71.png,#FF9E67,https://maps.gstatic.com/mapfiles/place_api/icons/v2/cafe_pinlet,AGHA TEA آغا چائے,{'open_now': True},"[{'height': 3425, 'html_attributions': ['<a href=""https://maps.google.com/maps/contrib/112245365642371714821"">Hassan Azezee</a>'], 'photo_reference': 'AUGGfZkpCS0FANjZ0tncVULS-PisJFFwnTr_OuNTTQG1jwLmTAWy2qYhCP6tnv12_9DHpNTtP9wIK3u8sPmjvJ9PJZcLyu9dSCAESfFm7HlvzwtOf2bEvkT9pl7LBoOJn6xPyfXjQDVPmv0FVOnW7ApNiHu_5m-qqow3-pgeX8oAM-M8OnZy', 'width': 3072}]",ChIJq_9SdxY_sz4RMfCcfMjWdXQ,,,5.0,ChIJq_9SdxY_sz4RMfCcfMjWdXQ,GOOGLE,"['cafe', 'food', 'point_of_interest', 'establishment']",2.0,"V2C8+VV9, Nishtar Road, Millat Nagar Garden West Area, Karachi",,8642e4437ffffff
OPERATIONAL,"{'location': {'lat': 24.8717092, 'lng': 67.0168712}, 'viewport': {'northeast': {'lat': 24.87304188029151, 'lng': 67.01824263029151}, 'southwest': {'lat': 24.8703439197085, 'lng': 67.0155446697085}}}",https://maps.gstatic.com/mapfiles/place_api/icons/v1/png_71/cafe-71.png,#FF9E67,https://maps.gstatic.com/mapfiles/place_api/icons/v2/cafe_pinlet,ایشیاہ چاۓ ہوٹل,{'open_now': True},"[{'height': 4608, 'html_attributions': ['<a href=""https://maps.google.com/maps/contrib/109639228471903849462"">ایشیاہ چاۓ ہوٹل</a>'], 'photo_reference': 'AUGGfZmYTTpM4T0fp8y8TsiE2MLcHt_Xe9wa-e0YB_Q82kcLKutZqfqgqLbgOBCL3edNTkVaY16gOEtIcleVZWvapJEcfYnJflfverAIwUBbbypD0PCNTUbV4gCcMNqDtCVQzG8-xVwkEy0XYB20OfWhMUMhOK3FQYwZ14wwEDBZJJY5T5KC', 'width': 3456}]",ChIJS-a4YuA_sz4Rf_9IBRcl2AM,,,4.5,ChIJS-a4YuA_sz4Rf_9IBRcl2AM,GOOGLE,"['cafe', 'food', 'point_of_interest', 'store', 'establishment']",15.0,"V2C8+PQ2, Bhatti Compound, Karachi",,8642e4437ffffff
OPERATIONAL,"{'location': {'lat': 24.8725041, 'lng': 67.0010491}, 'viewport': {'northeast': {'lat': 24.8738398302915, 'lng': 67.00240088029152}, 'southwest': {'lat': 24.8711418697085, 'lng': 66.9997029197085}}}",https://maps.gstatic.com/mapfiles/place_api/icons/v1/png_71/cafe-71.png,#FF9E67,https://maps.gstatic.com/mapfiles/place_api/icons/v2/cafe_pinlet,Al-Noor Cafe,{'open_now': True},"[{'height': 960, 'html_attributions': ['<a href=""https://maps.google.com/maps/contrib/117268950613548154337"">Obaid Bangulzai</a>'], 'photo_reference': 'AUGGfZndY06qQ5TDSxDR26YzMZRkZen5ODPxHIxPW6txFk2YPWJ4b080_OTL1qJ2H9spgEjagQDi_GH3iXydq6PdYt1-fLu12EgN_U13lJWi39lSIM2Ii-ggO5s-Wa0KWkJSZ5P6x_Fnvp2m0DaDCIrDb0jKbRyi-FUAz38K0vr26QL9VW2H', 'width': 1280}]",ChIJW5kjeQA_sz4RDsqX4z8nWoQ,,,5.0,ChIJW5kjeQA_sz4RDsqX4z8nWoQ,GOOGLE,"['cafe', 'food', 'point_of_interest', 'establishment']",2.0,"V2F2+58W, Syed Mohammad Aslam Road, Brohi Mohalla Singo Lane, Karachi",,8642e4437ffffff
OPERATIONAL,"{'location': {'lat': 24.8721752, 'lng': 67.0176309}, 'viewport': {'northeast': {'lat': 24.8735542802915, 'lng': 67.0189451302915}, 'southwest': {'lat': 24.8708563197085, 'lng': 67.01624716970849}}}",https://maps.gstatic.com/mapfiles/place_api/icons/v1/png_71/cafe-71.png,#FF9E67,https://maps.gstatic.com/mapfiles/place_api/icons/v2/cafe_pinlet,Bismillah tea shop,{'open_now': True},"[{'height': 2776, 'html_attributions': ['<a href=""https://maps.google.com/maps/contrib/112245365642371714821"">Hassan Azezee</a>'], 'photo_reference': 'AUGGfZkSkDmRYxTULhJ1Cv9My5SXPyUDdxfkIuC044L70qODE2GYL55XRs_P-IoEzEh1eKHtNivhXy99N_1siqAcpFCUK-Il_EWXZGG0dwJH_t27hNjbd1bRsxiWlPJPckt2FrarXqaXOBExrApq2FRmxtKfU3tRLyyjDGWLlfxqI9OWyqLA', 'width': 2304}]",ChIJO2RqcNU_sz4RPwdOZg5KUiY,,,4.3,ChIJO2RqcNU_sz4RPwdOZg5KUiY,GOOGLE,"['cafe', 'food', 'point_of_interest', 'establishment']",4.0,"V2C9+V3C, Nishtar Road, Garden West Area, Karachi",,8642e4437ffffff
OPERATIONAL,"{'location': {'lat': 24.8745604, 'lng': 66.99913169999999}, 'viewport': {'northeast': {'lat': 24.8759208802915, 'lng': 67.0004770802915}, 'southwest': {'lat': 24.8732229197085, 'lng': 66.9977791197085}}}",https://maps.gstatic.com/mapfiles/place_api/icons/v1/png_71/cafe-71.png,#FF9E67,https://maps.gstatic.com/mapfiles/place_api/icons/v2/cafe_pinlet,Cafe Abdullah,{'open_now': False},,ChIJ0Wqvklg_sz4R9a4ZuSab4Bw,,,4.0,ChIJ0Wqvklg_sz4R9a4ZuSab4Bw,GOOGLE,"['cafe', 'store', 'food', 'point_of_interest', 'establishment']",2.0,"Wali Muhammad Hassan, Haider Ali Road, Karachi",,8642e4437ffffff
OPERATIONAL,"{'location': {'lat': 24.872134, 'lng': 67.0186689}, 'viewport': {'northeast': {'lat': 24.87348863029151, 'lng': 67.02001173029151}, 'southwest': {'lat': 24.8707906697085, 'lng': 67.0173137697085}}}",https://maps.gstatic.com/mapfiles/place_api/icons/v1/png_71/cafe-71.png,#FF9E67,https://maps.gstatic.com/mapfiles/place_api/icons/v2/cafe_pinlet,AL HABIB NET CAFE,{'open_now': True},,ChIJ5XLSZgw_sz4RKtbWx1YBOK4,"{'compound_code': 'V2C9+VF Hashim Khan Haq Nagri, Karachi, Pakistan', 'global_code': '7JP9V2C9+VF'}",,3.0,ChIJ5XLSZgw_sz4RKtbWx1YBOK4,GOOGLE,"['cafe', 'food', 'point_of_interest', 'establishment']",1.0,"SHOP NO 8 DATA TERES SHOW MARKET, Nishtar Road, Hashim Khan Haq Nagri, Karachi",,8642e4437ffffff
OPERATIONAL,"{'location': {'lat': 24.8770475, 'lng': 66.996312}, 'viewport': {'northeast': {'lat': 24.8784419302915, 'lng': 66.9976374302915}, 'southwest': {'lat': 24.8757439697085, 'lng': 66.9949394697085}}}",https://maps.gstatic.com/mapfiles/place_api/icons/v1/png_71/cafe-71.png,#FF9E67,https://maps.gstatic.com/mapfiles/place_api/icons/v2/cafe_pinlet,Quetta AlMadina Hotel,,"[{'height': 1080, 'html_attributions': ['<a href=""https://maps.google.com/maps/contrib/112123945762701817322"">Kamran Baloch</a>'], 'photo_reference': 'AUGGfZm0M1BSXe-vhRdVisHVUUokPjtJdwAxw7DW4rv7pX0BCnwRY0QeXJrk2Sp-p9DHWaVuyKvsrtWCVD8mDVDeLuTcLGMtT4T_D8g-8ialOxCF1V60-w_kGn7234VwRMGZKCgz9MwAZpc7cRz4RlP6xj8Vk_Yz_X3gakXIpUewTE2_AxdA', 'width': 1920}]",ChIJH0AQT3sVsz4RNpOPHVHe8Bs,,,4.8,ChIJH0AQT3sVsz4RNpOPHVHe8Bs,GOOGLE,"['cafe', 'store', 'food', 'point_of_interest', 'establishment']",5.0,"VXGW+RG7, Lasi Mohalla, Karachi",,8642e4437ffffff
OPERATIONAL,"{'location': {'lat': 24.8672961, 'lng': 67.0127174}, 'viewport': {'northeast': {'lat': 24.8686152802915, 'lng': 67.0141039802915}, 'southwest': {'lat': 24.8659173197085, 'lng': 67.01140601970849}}}",https://maps.gstatic.com/mapfiles/place_api/icons/v1/png_71/cafe-71.png,#FF9E67,https://maps.gstatic.com/mapfiles/place_api/icons/v2/cafe_pinlet,Cafe Saleem,{'open_now': True},"[{'height': 3120, 'html_attributions': ['<a href=""https://maps.google.com/maps/contrib/107530184219387958332"">sajjad kamal</a>'], 'photo_reference': 'AUGGfZndjYTp0YmeQ9RPgH83u45uztS7vkd4_yHapFwBg-8XjMG-y5PP9qA86GRasXXh62IcfBZX1pLVgnFrtPPVdD2rk1KzZN9P9QiQT2G98teWSPRrstTtlNq7ljmeYb8EqOlhoLA8mMHcyFn5LIjwzVxcyzKSzz1HN5j3P6ThH6ShemCX', 'width': 4160}]",ChIJJxRxpRc-sz4RRYGAGQh5YGU,,1.0,4.1,ChIJJxRxpRc-sz4RRYGAGQh5YGU,GOOGLE,"['cafe', 'food', 'point_of_interest', 'establishment']",285.0,"V287+W38, Nishtar Road, Ramswami, Karachi",,8642e4437ffffff
CLOSED_TEMPORARILY,"{'location': {'lat': 24.8832466, 'lng': 66.9953507}, 'viewport': {'northeast': {'lat': 24.8845947802915, 'lng': 66.99669738029151}, 'southwest': {'lat': 24.8818968197085, 'lng': 66.99399941970849}}}",https://maps.gstatic.com/mapfiles/place_api/icons/v1/png_71/cafe-71.png,#FF9E67,https://maps.gstatic.com/mapfiles/place_api/icons/v2/cafe_pinlet,Naseer chai wala,,,ChIJT0e7YYwVsz4RpCjAa3AtaoU,,,5.0,ChIJT0e7YYwVsz4RpCjAa3AtaoU,GOOGLE,"['cafe', 'food', 'point_of_interest', 'establishment']",3.0,"VXMW+74X, Street Number 5, Sher Shah Village Shershah Village, Karachi",True,8642e4437ffffff
OPERATIONAL,"{'location': {'lat': 24.8709571, 'lng': 67.020365}, 'viewport': {'northeast': {'lat': 24.8722184302915, 'lng': 67.02176393029151}, 'southwest': {'lat': 24.8695204697085, 'lng': 67.01906596970849}}}",https://maps.gstatic.com/mapfiles/place_api/icons/v1/png_71/cafe-71.png,#FF9E67,https://maps.gstatic.com/mapfiles/place_api/icons/v2/cafe_pinlet,سیال کی بیٹہک,,,ChIJHzoYAAA_sz4R1Z8lj1eDAdk,,,1.0,ChIJHzoYAAA_sz4R1Z8lj1eDAdk,GOOGLE,"['cafe', 'store', 'food', 'point_of_interest', 'establishment']",1.0,"V2CC+52Q, Gazdarabad Police Head Quarters, Karachi",,8642e4437ffffff
OPERATIONAL,"{'location': {'lat': 24.8666534, 'lng': 67.0140624}, 'viewport': {'northeast': {'lat': 24.8679699302915, 'lng': 67.01546033029152}, 'southwest': {'lat': 24.86527196970849, 'lng': 67.0127623697085}}}",https://maps.gstatic.com/mapfiles/place_api/icons/v1/png_71/cafe-71.png,#FF9E67,https://maps.gstatic.com/mapfiles/place_api/icons/v2/cafe_pinlet,Cafe chaudhary,{'open_now': True},"[{'height': 1800, 'html_attributions': ['<a href=""https://maps.google.com/maps/contrib/100237962339970989889"">CAFE CHAUDHARY</a>'], 'photo_reference': 'AUGGfZmWnvq3bUI8-1hgESBIe_0DZ7sFWu9S0S4jMYz0oiz3VLZgSiXgsL2RtSkSjN6cpaJyNa_Ua0ShAh2EhUZmEnT2bhKDYXlnjAEZ3Fl1B9ZP_SKVZqQSyH-XLmYVWuS0FBhH0k40Mj108DEvDwCCu_BMSpJv89K8nJ8zWhtuNhwF2gU7', 'width': 4000}]",ChIJQ-KoF-I_sz4REcen7FlpH7w,"{'compound_code': 'V287+MJ Ramswami, Karachi, Pakistan', 'global_code': '7JP9V287+MJ'}",,,ChIJQ-KoF-I_sz4REcen7FlpH7w,GOOGLE,"['cafe', 'food', 'point_of_interest', 'establishment']",,"near Pakistan Masjid, Moosa jee Street, Karachi",,8642e4437ffffff
