business_status,geometry,icon,icon_background_color,icon_mask_base_uri,name,opening_hours,photos,place_id,plus_code,price_level,rating,reference,scope,types,user_ratings_total,vicinity,permanently_closed,hex_id
OPERATIONAL,"{'location': {'lat': 24.9089303, 'lng': 67.13380959999999}, 'viewport': {'northeast': {'lat': 24.9104431302915, 'lng': 67.1353716802915}, 'southwest': {'lat': 24.90774516970849, 'lng': 67.13267371970849}}}",https://maps.gstatic.com/mapfiles/place_api/icons/v1/png_71/cafe-71.png,#FF9E67,https://maps.gstatic.com/mapfiles/place_api/icons/v2/cafe_pinlet,Saeen Jo Dero,{'open_now': False},"[{'height': 1080, 'html_attributions': ['<a href=""https://maps.google.com/maps/contrib/107198548407167372925"">AbdulQuddoos Khalid</a>'], 'photo_reference': 'AUGGfZn1eUpU40DitYfdWEq-ZgPjGx7kOITWGJNLAWQMc648uYhFKzecMUOYiATUp2wfVYEd2yJzUp9MLovKh8lxXtYValEHvXE2BqfK1yp4cvU2d0Le2W_wMNEjp68YXnKM06l9-2clvxDRmAnQIBcSmKL23GTkmulXcoY4i22V_wjmSL-J', 'width': 1920}]",ChIJn43BTgI5sz4R4hReTn6NCOc,"{'compound_code': 'W45M+HG Gulistan-e-Johar, Karachi, Pakistan', 'global_code': '7JP9W45M+HG'}",,3.5,ChIJn43BTgI5sz4R4hReTn6NCOc,GOOGLE,"['cafe', 'store', 'food', 'point_of_interest', 'establishment']",13.0,"Shangrilla Towers ., Block 13 Gulistan-e-Johar, Karachi",,8642e440fffffff
OPERATIONAL,"{'location': {'lat': 24.9086875, 'lng': 67.1319375}, 'viewport': {'northeast': {'lat': 24.9100209802915, 'lng': 67.13327873029151}, 'southwest': {'lat': 24.90732301970849, 'lng': 67.1305807697085}}}",https://maps.gstatic.com/mapfiles/place_api/icons/v1/png_71/cafe-71.png,#FF9E67,https://maps.gstatic.com/mapfiles/place_api/icons/v2/cafe_pinlet,HB Tea Cafe,{'open_now': True},"[{'height': 4032, 'html_attributions': ['<a href=""https://maps.google.com/maps/contrib/110080661891400604543"">HYTREX GAMING</a>'], 'photo_reference': 'AUGGfZlgqbzZyGCzDxNQjxhUM37NhrzoNVh8v7YOnGuKsJPB1BWMeIxhMqDwFiVsTGCv90yVhZav9SZTXg4nztwVYYi842FDjA6pAnd-0ibeWfzZWVyAZYPoP3VKc9I04DV9Z6Kr8jUx8xMnLsZDh0WBWOQrK_QjMpXXkmzJSTWWNY3M5ayq', 'width': 3024}]",ChIJxyEJCWA5sz4RSsnRpxCB9Ws,,,4.7,ChIJxyEJCWA5sz4RSsnRpxCB9Ws,GOOGLE,"['cafe', 'store', 'food', 'point_of_interest', 'establishment']",3.0,"W45J+FQ, Block 18 Gulistan-e-Johar, Karachi",,8642e440fffffff
OPERATIONAL,"{'location': {'lat': 24.9095507, 'lng': 67.1319183}, 'viewport': {'northeast': {'lat': 24.9107012302915, 'lng': 67.1331712802915}, 'southwest': {'lat': 24.9080032697085, 'lng': 67.13047331970849}}}",https://maps.gstatic.com/mapfiles/place_api/icons/v1/png_71/cafe-71.png,#FF9E67,https://maps.gstatic.com/mapfiles/place_api/icons/v2/cafe_pinlet,CAFE MUGSHOT,{'open_now': True},"[{'height': 1600, 'html_attributions': ['<a href=""https://maps.google.com/maps/contrib/107051652796037110212"">CAFE MUGSHOT</a>'], 'photo_reference': 'AUGGfZkVhXIHcUTUULSAtqlehmmdmifUPg4_UHAhrGYyPJAxwogCd7iGtMVH_3MEttUZ7pFw4lMdRsaLBvbh9f-pTtIlFSZQhRcTYJ3b-bfT8yBNRZio_H7_5GXnjju__0rJ0szvTiGZpt5CmD7aMmfljYxaCNood_WUavGtvK3ZUWT-peuT', 'width': 1200}]",ChIJw4ll7a45sz4RQph7e05fNi4,"{'compound_code': 'W45J+RQ Gulistan-e-Johar, Karachi, Pakistan', 'global_code': '7JP9W45J+RQ'}",,5.0,ChIJw4ll7a45sz4RQph7e05fNi4,GOOGLE,"['cafe', 'store', 'restaurant', 'food', 'point_of_interest', 'establishment']",14.0,"Kings Residency, Block 13 Gulistan-e-Johar, Karachi",,8642e440fffffff
OPERATIONAL,"{'location': {'lat': 24.9122016, 'lng': 67.1394854}, 'viewport': {'northeast': {'lat': 24.9135521302915, 'lng': 67.1407872802915}, 'southwest': {'lat': 24.9108541697085, 'lng': 67.13808931970848}}}",https://maps.gstatic.com/mapfiles/place_api/icons/v1/png_71/cafe-71.png,#FF9E67,https://maps.gstatic.com/mapfiles/place_api/icons/v2/cafe_pinlet,PRF Canteen,{'open_now': True},,ChIJwWLo1_84sz4RjTaQAonvu38,"{'compound_code': 'W46Q+VQ Block 12 Karachi, Pakistan', 'global_code': '7JP9W46Q+VQ'}",,4.6,ChIJwWLo1_84sz4RjTaQAonvu38,GOOGLE,"['cafe', 'food', 'point_of_interest', 'establishment']",5.0,"Sindh Baloch Cooperative Housing Society, Sindh Baloch CHS Block 12, Karachi",,8642e440fffffff
OPERATIONAL,"{'location': {'lat': 24.9111895, 'lng': 67.1295675}, 'viewport': {'northeast': {'lat': 24.9125469802915, 'lng': 67.13089583029151}, 'southwest': {'lat': 24.9098490197085, 'lng': 67.1281978697085}}}",https://maps.gstatic.com/mapfiles/place_api/icons/v1/png_71/cafe-71.png,#FF9E67,https://maps.gstatic.com/mapfiles/place_api/icons/v2/cafe_pinlet,Quetta Chaman Tea Hotel,{'open_now': True},"[{'height': 2048, 'html_attributions': ['<a href=""https://maps.google.com/maps/contrib/111051616972727712096"">Rohail AKS</a>'], 'photo_reference': 'AUGGfZnlpypGeLr0EGbGwTIurHPFU9Hig2ELhCfEclALGQrBijtICbiDxibTGmW-NTgXb7JgtgrYhBiyzx9vlCbuqbMeAWp0WpzxkeN9y_eQC6eT-8CHqACMrBC2vCVSNbgW32vi2KecFPtWkz5ev5Wgd4BwedB2MsfKN54ouAlgd_clilvZ', 'width': 1152}]",ChIJ-48HzAo5sz4R-YT1-c-sGVQ,,,4.5,ChIJ-48HzAo5sz4R-YT1-c-sGVQ,GOOGLE,"['cafe', 'food', 'point_of_interest', 'establishment']",19.0,"W46H+FRG, Service Lane, Jauhar Chowrangi Road, Block 13 Block 13 Gulistan-e-Johar, Karachi",,8642e440fffffff
OPERATIONAL,"{'location': {'lat': 24.8852972, 'lng': 67.1423713}, 'viewport': {'northeast': {'lat': 24.8866397302915, 'lng': 67.1437198302915}, 'southwest': {'lat': 24.8839417697085, 'lng': 67.1410218697085}}}",https://maps.gstatic.com/mapfiles/place_api/icons/v1/png_71/cafe-71.png,#FF9E67,https://maps.gstatic.com/mapfiles/place_api/icons/v2/cafe_pinlet,Pepizza Inn,{'open_now': True},"[{'height': 4000, 'html_attributions': ['<a href=""https://maps.google.com/maps/contrib/109894995955553274879"">Tooba khalid</a>'], 'photo_reference': 'AUGGfZkrInZLWH-RqdGkIfv_1Z2d0aUFIa90_YW8LJAx3nc12H8l46tgss-hl3XysXL7J3n2pxZcl1FTfqtD343m6GcMHpyNh8zs8eNHydWDKM-2ism_zgwoNMoz72409kb2qE8PmnVHHo7i7L4iIHj5k23fDFMTWpFWypCNTFdte6dNXn3s', 'width': 3000}]",ChIJWQsg3285sz4RIK5sQG8NIuA,,,4.2,ChIJWQsg3285sz4RIK5sQG8NIuA,GOOGLE,"['cafe', 'restaurant', 'food', 'point_of_interest', 'establishment']",18.0,"V4PR+4W9, Al Falah Society cb 42 Shah Faisal Colony, Karachi",,8642e440fffffff
OPERATIONAL,"{'location': {'lat': 24.9139827, 'lng': 67.1414472}, 'viewport': {'northeast': {'lat': 24.9153125802915, 'lng': 67.14285893029151}, 'southwest': {'lat': 24.9126146197085, 'lng': 67.14016096970849}}}",https://maps.gstatic.com/mapfiles/place_api/icons/v1/png_71/cafe-71.png,#FF9E67,https://maps.gstatic.com/mapfiles/place_api/icons/v2/cafe_pinlet,New Quetta Super Pyala Hotel,{'open_now': False},"[{'height': 3264, 'html_attributions': ['<a href=""https://maps.google.com/maps/contrib/106384950140903788975"">Moazzam Khan</a>'], 'photo_reference': 'AUGGfZktp4NLTjGy3ckscfPgxQGtO5aq4c74trXrdTlUeZerxbbGNGWm50EW6eOwtsgq5enpaMpPwDB7zAd1id-vCwLJjviNj_gasM_vLKS15Xxd091IBiYbxmc4azC1_Si-fjYkQTVjrlRXSsw5iy0Y5qdKLRIMTOUTAgrp8tvKf0h0o9Go', 'width': 2448}]",ChIJTydbi_84sz4RiQ_54ln9GmA,,,4.0,ChIJTydbi_84sz4RiQ_54ln9GmA,GOOGLE,"['cafe', 'food', 'point_of_interest', 'establishment']",9.0,"W47R+HHW, Block 12 Gulistan-e-Johar, Karachi",,8642e440fffffff
OPERATIONAL,"{'location': {'lat': 24.9102863, 'lng': 67.1263408}, 'viewport': {'northeast': {'lat': 24.9115922302915, 'lng': 67.12750658029151}, 'southwest': {'lat': 24.9088942697085, 'lng': 67.1248086197085}}}",https://maps.gstatic.com/mapfiles/place_api/icons/v1/png_71/cafe-71.png,#FF9E67,https://maps.gstatic.com/mapfiles/place_api/icons/v2/cafe_pinlet,SQUARE cafe and bakery,{'open_now': True},"[{'height': 3120, 'html_attributions': ['<a href=""https://maps.google.com/maps/contrib/103277672626204317872"">aasim khan</a>'], 'photo_reference': 'AUGGfZlofD98zdbTYTTkH51i6E_b0CcdaTRpWc0oOq2mm_4-QHaxSIw-NxxadQjgZdvx6iYO3B9FRzxH7DMJ11RMKxNj4QpY0w3NCwzT4ftiIVogSlARfGjsckHDUMbdV_FyCKpUCdtb8E7vjKHZu2H3G8aVoQeNF1mPHlSDy85EAbO52lyb', 'width': 3120}]",ChIJRdEIiIU5sz4RsmfEBcoekgs,,,4.3,ChIJRdEIiIU5sz4RsmfEBcoekgs,GOOGLE,"['cafe', 'store', 'food', 'point_of_interest', 'establishment']",22.0,"W46G+3PM, Block 18 Gulistan-e-Johar, Karachi",,8642e440fffffff
OPERATIONAL,"{'location': {'lat': 24.9003276, 'lng': 67.1208942}, 'viewport': {'northeast': {'lat': 24.9018024302915, 'lng': 67.12218748029152}, 'southwest': {'lat': 24.8991044697085, 'lng': 67.1194895197085}}}",https://maps.gstatic.com/mapfiles/place_api/icons/v1/png_71/cafe-71.png,#FF9E67,https://maps.gstatic.com/mapfiles/place_api/icons/v2/cafe_pinlet,Askari Tea and Juice,{'open_now': True},"[{'height': 3024, 'html_attributions': ['<a href=""https://maps.google.com/maps/contrib/108459113819849679867"">Tahamie Farooqui</a>'], 'photo_reference': 'AUGGfZkWSlEfi6NNti1Dg50EIP7P4gxBJhsMqzpLxrrd--onRfEfV9R6FoCSHobzFhptQC0fmoDnDCEpAqrnp7rnkTYTBPvCoMp7K2apU7EzottCR6WglvlpDRoFJYBfNvDOS9DXOk7qtoH5Uk09A2TyGwosLPvofU11RCyMXx4Q_igX2bk6', 'width': 4032}]",ChIJ8VM_Uxg5sz4Rut5wWkKYGqM,,1.0,3.9,ChIJ8VM_Uxg5sz4Rut5wWkKYGqM,GOOGLE,"['cafe', 'food', 'point_of_interest', 'establishment']",112.0,"W42C+49J, Askari IV Askari 4, Karachi",,8642e440fffffff
OPERATIONAL,"{'location': {'lat': 24.8985131, 'lng': 67.154685}, 'viewport': {'northeast': {'lat': 24.8998680302915, 'lng': 67.1560821302915}, 'southwest': {'lat': 24.8971700697085, 'lng': 67.15338416970849}}}",https://maps.gstatic.com/mapfiles/place_api/icons/v1/png_71/cafe-71.png,#FF9E67,https://maps.gstatic.com/mapfiles/place_api/icons/v2/cafe_pinlet,ASF Canteen,,,ChIJmSh1UME5sz4RPU7GLFxMkU0,,,,ChIJmSh1UME5sz4RPU7GLFxMkU0,GOOGLE,"['cafe', 'store', 'food', 'point_of_interest', 'establishment']",,"V5X3+CV3, Faisal Cantonment, Karachi",,8642e440fffffff
OPERATIONAL,"{'location': {'lat': 24.9030396, 'lng': 67.1210318}, 'viewport': {'northeast': {'lat': 24.9043649802915, 'lng': 67.1223497302915}, 'southwest': {'lat': 24.9016670197085, 'lng': 67.1196517697085}}}",https://maps.gstatic.com/mapfiles/place_api/icons/v1/png_71/cafe-71.png,#FF9E67,https://maps.gstatic.com/mapfiles/place_api/icons/v2/cafe_pinlet,White House Askari-4,,,ChIJ2WR4t7I5sz4R7xF3liExBFw,,,,ChIJ2WR4t7I5sz4R7xF3liExBFw,GOOGLE,"['cafe', 'food', 'point_of_interest', 'store', 'establishment']",,"W43C+6C7, Karachi",,8642e440fffffff
OPERATIONAL,"{'location': {'lat': 24.8838841, 'lng': 67.1398873}, 'viewport': {'northeast': {'lat': 24.8852499302915, 'lng': 67.1412370802915}, 'southwest': {'lat': 24.8825519697085, 'lng': 67.1385391197085}}}",https://maps.gstatic.com/mapfiles/place_api/icons/v1/png_71/cafe-71.png,#FF9E67,https://maps.gstatic.com/mapfiles/place_api/icons/v2/cafe_pinlet,Cafe Ayub Shah,{'open_now': True},"[{'height': 4032, 'html_attributions': ['<a href=""https://maps.google.com/maps/contrib/106469819938510464208"">Zubair shah</a>'], 'photo_reference': 'AUGGfZmct2DS_JYYWc2Li0iXtAOXjGtse3F_XJeLz7r7ZJtrnc-WIKx8epMY0TUDIqa6qNes0Id8lEtWm812KO6kfB4nx5Cbc21KqEzO8dG9hftj0rD92WXecsL-4LVYMW3ojUsRAeaU3CqhkidYM94or3KaZGdtLJJ_KbWonRrs5h8mmc1P', 'width': 3024}]",ChIJufcd8LA5sz4RJziA4zE6D3E,"{'compound_code': 'V4MQ+HX Shah Faisal Colony, Karachi, Pakistan', 'global_code': '7JP9V4MQ+HX'}",,3.0,ChIJufcd8LA5sz4RJziA4zE6D3E,GOOGLE,"['cafe', 'food', 'point_of_interest', 'establishment']",2.0,"Plot 33 A, Block, 1, Shah Faisal Colony 1 Shah Faisal Colony, Karachi",,8642e440fffffff
OPERATIONAL,"{'location': {'lat': 24.9074605, 'lng': 67.12240229999999}, 'viewport': {'northeast': {'lat': 24.9087213802915, 'lng': 67.1237827802915}, 'southwest': {'lat': 24.9060234197085, 'lng': 67.12108481970849}}}",https://maps.gstatic.com/mapfiles/place_api/icons/v1/png_71/cafe-71.png,#FF9E67,https://maps.gstatic.com/mapfiles/place_api/icons/v2/cafe_pinlet,Star chill out cafe,,,ChIJDe0ynqg5sz4RRfL6fWAPokg,,,,ChIJDe0ynqg5sz4RRfL6fWAPokg,GOOGLE,"['cafe', 'food', 'point_of_interest', 'store', 'establishment']",,"W44C+XXJ, Block-18 Block 18 Gulistan-e-Johar, Karachi",,8642e440fffffff
